Date Time,A1(10),A2(20),A3(30),A4(40),A5(50),A6(60),T1(10),T2(20),T3(30),T4(40),T5(50),T6(60),C1,C2,V1,T65,G1,G2,G3
2024/10/27 11:38:42,5.93,6.34,17.6,15.78,10.12,8.31,16.99,16.66,16.85,16.6,16.4,16.21,9.8,-69,-1,-1000,1,1,-127
2024/10/27 12:38:41,5.92,6.33,17.58,15.78,10.13,8.32,16.99,16.58,16.85,16.6,16.4,16.24,11.8,-68,-1,-1000,1,1,-127
2024/10/27 13:39:10,5.91,6.33,17.59,15.8,10.13,8.3,17.19,16.6,16.85,16.58,16.4,16.32,12,-73,3.67,21.3,1,1,-127
2024/10/27 14:38:41,5.92,6.33,17.6,15.78,10.13,8.3,17.22,16.66,16.8,16.58,16.39,16.29,12,-71,-1,-1000,1,1,-127
2024/10/27 15:38:44,5.91,6.34,17.59,15.78,10.13,8.31,17.37,16.66,16.85,16.6,16.37,16.21,11.5,-70,-1,-1000,1,1,-127
2024/10/27 16:38:46,5.91,6.34,17.59,15.79,10.13,8.29,17.4,16.62,16.87,16.6,16.4,16.35,11.8,-71,-1,-1000,1,1,-127
2024/10/27 17:39:06,5.92,6.34,17.6,15.79,10.13,8.3,17.57,16.75,16.85,16.6,16.4,16.29,12.2,-71,3.67,20.9,1,1,-127
2024/10/27 18:38:45,5.91,6.34,17.6,15.79,10.13,8.31,17.52,16.8,16.87,16.58,16.4,16.24,11.5,-74,-1,-1000,1,1,-127
2024/10/27 19:38:45,5.92,6.34,17.61,15.8,10.13,8.31,17.45,16.85,16.85,16.58,16.4,16.27,11.5,-71,-1,-1000,1,1,-127
2024/10/27 20:38:45,5.92,6.35,17.61,15.8,10.13,8.31,17.4,16.87,16.85,16.6,16.4,16.37,9.8,-68,-1,-1000,1,1,-127
2024/10/27 21:39:05,5.92,6.34,17.6,15.8,10.13,8.3,17.4,16.85,16.85,16.58,16.42,16.27,11.5,-67,3.67,17.6,1,1,-127
2024/10/27 22:38:45,5.93,6.35,17.62,15.81,10.13,8.31,17.32,16.81,16.85,16.6,16.42,16.37,12,-67,-1,-1000,1,1,-127
2024/10/27 23:38:44,5.93,6.36,17.62,15.8,10.13,8.31,17.19,16.81,16.88,16.6,16.4,16.32,12,-71,-1,-1000,1,1,-127
2024/10/28 00:38:44,5.93,6.35,17.61,15.81,10.14,8.3,17.19,16.81,16.98,16.53,16.4,16.32,11.5,-69,-1,-1000,1,1,-127
2024/10/28 01:39:05,5.94,6.35,17.62,15.81,10.13,8.3,17.04,16.81,16.95,16.56,16.4,16.32,12,-71,3.67,15.5,1,1,-127
2024/10/28 02:38:44,5.93,6.35,17.62,15.81,10.14,8.3,16.94,16.83,16.98,16.63,16.4,16.35,12.2,-67,-1,-1000,1,1,-127
2024/10/28 03:38:44,5.94,6.35,17.62,15.8,10.14,8.3,16.78,16.81,16.98,16.63,16.4,16.35,12,-72,-1,-1000,1,1,-127
2024/10/28 04:38:43,5.94,6.36,17.6,15.8,10.14,8.3,16.78,16.78,17.03,16.6,16.37,16.32,9,-68,-1,-1000,1,1,-127
2024/10/28 05:39:04,5.94,6.34,17.6,15.8,10.14,8.31,16.6,16.84,17.03,16.58,16.4,16.32,11.8,-70,3.66,13.6,1,1,-127
2024/10/28 06:38:43,5.95,6.35,17.61,15.79,10.14,8.31,16.42,16.71,16.98,16.68,16.45,16.29,12,-67,-1,-1000,1,1,-127
2024/10/28 07:38:43,5.94,6.35,17.61,15.8,10.12,8.31,16.42,16.62,17.03,16.7,16.5,16.32,9,-72,-1,-1000,1,1,-127
2024/10/28 08:38:43,5.95,6.35,17.63,15.8,10.14,8.3,16.17,16.69,16.98,16.75,16.48,16.37,11.5,-70,-1,-1000,1,1,-127
2024/10/28 09:39:03,5.93,6.34,17.6,15.8,10.13,8.3,16.19,16.69,16.98,16.65,16.45,16.35,11.5,-72,3.66,15.2,1,1,-127
2024/10/28 10:38:42,5.94,6.33,17.59,15.78,10.12,8.3,16.11,16.61,16.95,16.65,16.45,16.35,11.5,-71,-1,-1000,1,1,-127
2024/10/28 11:38:42,5.93,6.35,17.6,15.79,10.12,8.3,16.16,16.47,16.85,16.66,16.48,16.37,12.2,-71,-1,-1000,1,1,-127
2024/10/28 12:38:42,5.93,6.34,17.6,15.78,10.12,8.3,16.21,16.41,16.85,16.71,16.54,16.37,11.8,-73,-1,-1000,1,1,-127
2024/10/28 13:39:10,5.92,6.33,17.59,15.78,10.12,8.3,16.44,16.48,16.85,16.7,16.55,16.37,9.2,-68,3.66,16.6,1,1,-127
2024/10/28 14:38:42,5.92,6.34,17.59,15.78,10.12,8.3,16.37,16.44,16.85,16.71,16.5,16.37,11.8,-73,-1,-1000,1,1,-127
2024/10/28 15:38:41,5.92,6.34,17.59,15.79,10.12,8.3,16.6,16.41,16.85,16.68,16.5,16.37,11.8,-66,-1,-1000,1,1,-127
